 Product URL,Product Name,Product Price,Rating,Number of reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzE0MzY2ODcxNjg2NzIzOjE2NzkzOTY2MDQ6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679396604%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty  ","1,900",4.9 out of 5 stars,23
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ0Mjg1OTg3MjExMDY3OjE2NzkzOTY2MDc6c3BfYXRmX25leHQ6MjAxMTc3OTU4NzY5OTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679396607%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)  ","4,499",4.3 out of 5 stars,152
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ0Mjg1OTg3MjExMDY3OjE2NzkzOTY2MDc6c3BfYXRmX25leHQ6MjAxMjQzMTEwMjQ4OTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679396607%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ","1,600",4.0 out of 5 stars,373
https://www.amazon.in/Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-99,"Artistix Talon Anti Theft Design Laptop Backpack, With USB Charging Port (46 Cm, 25L,Black)  ",999,4.3 out of 5 stars,"2,956"
https://www.amazon.in/Half-Moon-Travelling-Compartment-Polyester/dp/B09CGZ2W28/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-100,Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Polyester Navy)  ,979,4.0 out of 5 stars,935
https://www.amazon.in/Skylook-Backpack-Waterproof-Charging-Business/dp/B0BT73V2VT/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-101,Skylook Smart Anti Theft Backpack Waterproof 15.6 Inch Laptop Bagpack USB Charging Port 30 Ltrs Travel Hiking Fashion Business Bag for Men Women Unisex Office  ,599,3.2 out of 5 stars,10
https://www.amazon.in/Safari-Black-Casual-Backpack-PRISMA19CBBLK/dp/B07HN5TMQL/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-102,Safari Prisma 32 Ltrs Black Casual Backpack (PRISMA19CBBLK)  ,899,3.9 out of 5 stars,845
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-103,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black  ,"1,030",4.4 out of 5 stars,"1,687"
https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-104,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey)  ,811,4.2 out of 5 stars,"1,534"
https://www.amazon.in/Wesley-briefcase-professional-Briefcase-messenger/dp/B0BJVDN7VT/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-105,Wesley office Laptop Bag briefcase notebook professional business 15.6 Inch Briefcase messenger sling Water resistant Laptop Bag Tablet Business Carrying Handbag for Women and Men (Charcoal Black)  ,498,4.0 out of 5 stars,"1,173"
https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-106,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black  ,299,3.8 out of 5 stars,"2,291"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ0Mjg1OTg3MjExMDY3OjE2NzkzOTY2MDc6c3BfbXRmOjIwMTAwODU1MDk4NTk4OjowOjo&url=%2FFur-Jaden-resistant-Backpack-BM100_Brown%2Fdp%2FB07P5X6NSN%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679396607%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,FUR JADEN Vegan Leather 30L 15.6 Inch Laptop Backpack for Men Women for Office Professionals and College Students  ,889,4.2 out of 5 stars,"2,237"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ0Mjg1OTg3MjExMDY3OjE2NzkzOTY2MDc6c3BfbXRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679396607%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ","1,800",4.9 out of 5 stars,17
https://www.amazon.in/DZert-Kids-Grey-School-Years/dp/B07QD1M3R9/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-109,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years)  ,219,3.7 out of 5 stars,"3,003"
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-110,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy  ,"1,030",4.4 out of 5 stars,"3,133"
https://www.amazon.in/House-Quirk-Maternity-Backpack-Elephant/dp/B07QV7SH4S/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-111,House of Quirk Baby Diaper Bag Maternity Backpack  ,"1,199",4.4 out of 5 stars,966
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-112,"WILDHORN 31L Laptop Backpack for Men / Women I Fits upto 15.6"" Laptop I Waterproof I Travel / Business / College Bookbags  ",599,4.1 out of 5 stars,949
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3SPN16/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-113,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office  ,631,3.9 out of 5 stars,682
https://www.amazon.in/SIDRUM-Shoulder-Adjustable-Compatible-Mirrorless/dp/B09P74TZY8/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-114,"SIDRUM WF-18 DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap & Rain Cover, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Orange-Black)  ",664,4.4 out of 5 stars,912
https://www.amazon.in/Farraige%C2%AE-Silicone-Crossbody-Waterproof-Stationery/dp/B0B4G8W6MQ/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-115,Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift for Children Students Girls  ,684,4.4 out of 5 stars,25
https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1679396607&sprefix=ba%2Caps%2C283&sr=8-116,"Tabelito® Casual 15.6 Inch Laptop Bag (39.6cm), 25 LTR Water Repellent Backpack Laptop Apple/ Dell/ Lenovo/ Asus/ Hp/ Samsung/ Mi/ MacBook/ Ultrabook/ Thinkpad/ Ideapad/ Surfacepro Men Women (Blue)  ",549,4.2 out of 5 stars,"1,597"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ0Mjg1OTg3MjExMDY3OjE2NzkzOTY2MDc6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679396607%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty  ","1,900",4.9 out of 5 stars,23
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ0Mjg1OTg3MjExMDY3OjE2NzkzOTY2MDc6c3BfYnRmOjIwMDY1NTMzNjg0Njk4OjowOjo&url=%2FPOLICE-ltrs-cms-backpack-PTO020008_1_black%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679396607%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ","1,700",4.1 out of 5 stars,186
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDgzMjY2NjI3Nzc1MDk1OjE2NzkzOTY2MDk6c3BfYXRmX25leHQ6MjAxMjE0ODk2Mzg0OTg6OjA6Og&url=%2FLOOKMUSTER-Waterproof-Backpack-College-Business%2Fdp%2FB0BS6YGKMC%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679396609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack  ,528,5.0 out of 5 stars,2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDgzMjY2NjI3Nzc1MDk1OjE2NzkzOTY2MDk6c3BfYXRmX25leHQ6MjAxMjQzMTEwMjQ4OTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679396609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ","1,600",4.0 out of 5 stars,373
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-115,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy  ,"1,030",4.4 out of 5 stars,"3,133"
https://www.amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-116,F Gear String 11 Ltrs Nylon Black Gym Bag  ,189,4.0 out of 5 stars,436
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-117,"WILDHORN 31L Laptop Backpack for Men / Women I Fits upto 15.6"" Laptop I Waterproof I Travel / Business / College Bookbags  ",599,4.1 out of 5 stars,949
https://www.amazon.in/Bennett-15-6-inch-Repellent-Backpack-ben_cas_blue/dp/B09WZKB54G/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-118,"Bennett Laptop Bag for Menं & Women 15.6 inch, 25 L Water Resistant Bag Laptop Apple/Dell/Lenovo/Asus/Hp/Samsung/Mi/MacBook/Ultrabook/Thinkpad/Ideapad/Surfacepro (Blue)  ",512,4.0 out of 5 stars,435
https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-119,"Tabelito® Casual 15.6 Inch Laptop Bag (39.6cm), 25 LTR Water Repellent Backpack Laptop Apple/ Dell/ Lenovo/ Asus/ Hp/ Samsung/ Mi/ MacBook/ Ultrabook/ Thinkpad/ Ideapad/ Surfacepro Men Women (Blue)  ",549,4.2 out of 5 stars,"1,597"
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-120,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)  ",249,4.1 out of 5 stars,"8,155"
https://www.amazon.in/LL-LEATHER-LAND-DESIGNER-BAGS/dp/B0BD4TTDHD/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-121,LL LEATHER LAND DESIGNER BAGS Women Sling Bag  ,299,4.0 out of 5 stars,"1,627"
https://www.amazon.in/Veneer-Backpack-Fashion-Leather-College/dp/B09BMG8R6Y/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-122,"Veneer Medium 20 L Laptop Backpack Men Womens Girls Fashion PU Leather Mini Casual Backpack Bags for School, College, Tuition, Office Bag  ",899,4.2 out of 5 stars,841
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDgzMjY2NjI3Nzc1MDk1OjE2NzkzOTY2MDk6c3BfbXRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679396609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ","1,800",4.9 out of 5 stars,17
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDgzMjY2NjI3Nzc1MDk1OjE2NzkzOTY2MDk6c3BfbXRmOjIwMTE3Nzk1ODc2OTk4OjowOjo&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679396609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)  ","4,499",4.3 out of 5 stars,152
https://www.amazon.in/Lenovo-Laptop-Everyday-Backpack-Black/dp/B07GM5NR14/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-125,Lenovo Everyday Laptop Backpack B515 15.6-inch Water Repellent Black  ,890,4.1 out of 5 stars,"3,668"
https://www.amazon.in/NETTIE-Cotton-Carry-Strap-Drawstring/dp/B08LBT1R9J/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-126,NETTIE Cotton Carry Bag with Strap and Drawstring for Yoga Mat- Big Size  ,198,4.1 out of 5 stars,"1,004"
https://www.amazon.in/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-127,motherly 25 ltrs (25 Cms) backpack(5860_grey)  ,"1,736",4.5 out of 5 stars,"5,477"
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-128,"American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER  ","1,299",4.1 out of 5 stars,8
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-129,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red)  ,"1,439",4.1 out of 5 stars,"3,717"
https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2KR6T9/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-130,"POLESTAR Enzo 15.6 inch 35 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty  ",619,4.2 out of 5 stars,"3,770"
https://www.amazon.in/DEfANZO-Polyster-Weight-Backpack-Single/dp/B09NGRL75L/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-131,D DEFANZO 30L HP Bags Polyster Black Light Weight Laptop Bag 30 ltrs Laptop Backpack for Upto 15.6 inch Laptop (Single Black)  ,399,4.2 out of 5 stars,13
https://www.amazon.in/Amazon-Brand-Solimo-Sling-Maroon/dp/B07S63LC4P/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1679396609&sprefix=ba%2Caps%2C283&sr=8-132,Amazon Brand - Solimo Sling Bag (Maroon)  ,219,3.9 out of 5 stars,239
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDgzMjY2NjI3Nzc1MDk1OjE2NzkzOTY2MDk6c3BfYnRmOjIwMTIxOTcyMjYwNDk4OjowOjo&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB07XG935R9%2Fref%3Dsr_1_133_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679396609%26sprefix%3Dba%252Caps%252C283%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DAPBFC7AMQ4Q38,"EUME Propine Laptop Backpack | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook (Melange, 22L)  ","3,499",4.1 out of 5 stars,45
